,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
4094,4094.0,210.0,,,,,,,,0.0,0.0,122074,-1,1,-1,1,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,122074.jpg,0.0,Bettinelli,0.1,False,,n,8,54,0,198,65,2975,371,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,369,36,354,16,308,14,376,36,,,,,,
4095,4095.0,211.0,,,,,,,,,,128389,0,0,0,0,0,4,4.5,5.0,2,Aleksandar,5.0,184,False,,,60,128389.jpg,5.0,Mitrović,19.0,False,,a,8,54,15,369655,37349,603751,166627,0.8,2.5,Mitrović,207,2,0,0,7,0,0,0,1,0,0,3,49,78.2,19.9,135.0,22.6,38,9,139,18,9,6,23,10,,,2.0,,1.0,
4096,4096.0,212.0,,,,,,,,0.0,0.0,149266,0,0,-1,1,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,135,22,1046,110,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370,142,355,141,309,120,377,143,,,,,,
4097,4097.0,213.0,,,,,,,,,,155529,0,0,0,0,0,1,-0.2,0.3,0,Marek,0.3,186,False,,,45,155529.jpg,1.0,Rodák,0.4,False,,a,8,54,1,5224,186,11878,2186,0.1,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,216,21,407,37,369,35,285,21,,,,,,
4098,4098.0,214.0,,,,,,,,,,166324,0,0,0,0,0,3,1.5,2.0,2,Ivan Ricardo,2.0,187,False,,,55,166324.jpg,2.0,Neves Abreu Cavaleiro,0.1,False,,a,8,54,6,2019,328,4361,850,0.4,1.1,Cavaleiro,270,0,0,0,10,0,0,0,0,0,0,0,24,29.6,78.7,41.0,14.9,177,67,21,15,75,37,57,33,2.0,,,,,
4099,4099.0,215.0,,,,,,,,,,168765,-1,1,-1,1,0,3,0.5,1.0,0,Josh,1.0,188,False,,,49,168765.jpg,1.5,Onomah,0.1,False,,a,8,54,3,1630,144,6015,1129,0.2,0.6,Onomah,131,0,0,0,7,0,0,0,0,0,0,0,7,12.0,7.4,2.0,2.1,244,101,204,114,242,118,276,124,,,,,,
4100,4100.0,216.0,,,,,,,,,,170271,0,0,-2,2,0,3,-0.5,0.0,0,Jean Michaël,0.0,189,False,,,48,170271.jpg,0.0,Seri,0.1,False,,a,8,54,0,1799,501,5637,852,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,450,178,440,179,410,164,455,179,,,,,,
4101,4101.0,217.0,,,,,,,,,,197030,0,0,0,0,0,3,0.5,1.0,0,Aboubakar,1.0,190,False,,,50,197030.jpg,1.0,Kamara,0.1,False,,a,8,54,3,3543,318,5129,979,0.2,0.6,Kamara,170,0,0,0,8,0,0,0,1,0,0,0,2,6.6,41.2,7.0,5.0,270,119,65,47,194,104,207,95,,,,,2.0,
4102,4102.0,218.0,,,,,,,,,,203325,0,0,0,0,0,3,2.2,2.7,2,André-Frank,2.7,191,False,,,45,203325.jpg,2.7,Zambo Anguissa,2.8,False,,a,8,54,8,193263,17412,71396,13520,0.6,1.8,Anguissa,207,0,1,0,7,0,0,0,0,0,0,0,47,72.6,61.9,26.0,16.1,49,21,34,24,112,58,49,27,,,,,,
4103,4103.0,219.0,,,,,,,,0.0,0.0,208998,0,0,-1,1,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,44,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,275,45,6059,608,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,374,146,359,145,315,125,381,147,,,,,,
4104,4104.0,220.0,,,,,,,,50.0,,153366,0,0,0,0,0,3,0.4,1.3,0,Harrison,1.3,373,False,Knock - 50% chance of playing,2020-09-30T13:30:17.140962Z,45,153366.jpg,2.0,Reed,1.2,False,,d,8,54,4,44306,2773,39595,7785,0.3,0.9,Reed,159,0,0,0,7,0,0,0,0,0,0,0,31,23.6,19.6,8.0,5.1,202,79,140,89,184,99,204,93,,,,,,
4105,4105.0,221.0,,,,,,,,,,169528,0,0,-1,1,0,2,-0.5,0.0,0,Antonee,0.0,484,False,,,44,169528.jpg,0.0,Robinson,0.1,False,,a,8,54,0,597,210,3396,545,0.0,0.0,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,373,145,358,144,313,124,380,146,,,,,,
4106,4106.0,222.0,,,,,,,,50.0,,151086,0,0,0,0,0,3,-0.1,0.3,0,Mario,0.3,493,False,Knock - 50% chance of playing,2020-09-30T13:30:17.324660Z,45,151086.jpg,1.0,Lemina,0.8,False,,d,8,54,1,7331,622,32746,5656,0.1,0.2,Lemina,20,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.1,0.0,0.3,304,137,305,151,366,141,320,146,,,,,,
4107,4107.0,223.0,,,,,,,,,,84182,0,0,0,0,0,1,0.2,0.7,1,Alphonse,0.7,516,False,,,45,84182.jpg,1.0,Areola,1.3,False,,a,8,54,2,26865,2977,38326,8230,0.2,0.4,Areola,180,0,0,0,7,0,0,0,0,0,5,0,28,43.6,0.0,0.0,4.3,119,14,392,30,352,28,223,14,,,,,,
4108,4108.0,224.0,,,,,,,,50.0,,167074,0,0,0,0,0,2,0.1,0.7,0,Kenny,0.7,517,False,Calf injury - 50% chance of playing,2020-09-28T19:30:13.417631Z,45,167074.jpg,1.0,Tete,0.2,False,,d,8,54,2,5586,404,6122,1942,0.2,0.4,Tete,128,0,1,0,6,0,0,0,1,0,0,0,29,53.0,67.5,4.0,12.4,86,32,28,7,213,65,77,17,,,,,,
4109,4109.0,225.0,,,,,,,,,,72681,0,0,0,0,0,2,-0.2,0.3,0,Denis,0.3,525,False,,,45,72681.jpg,0.3,Odoi,0.1,False,,a,8,54,1,4427,295,2888,691,0.1,0.2,Odoi,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8.0,6.4,157,65,131,33,183,49,169,51,,,,,,
4110,4110.0,226.0,,,,,,,,100.0,100.0,15033,0,0,-1,1,0,2,0.8,-0.2,0,Wes,0.3,216,False,,2020-08-30T10:00:09.559000Z,44,15033.jpg,1.0,Morgan,0.1,False,,a,9,13,1,3621,1087,3347,885,0.1,0.2,Morgan,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,326,112,343,131,295,108,365,133,,,,,,
4111,4111.0,227.0,,,,,,,,,,17745,0,0,0,0,0,1,3.8,2.8,2,Kasper,3.3,217,False,,,55,17745.jpg,3.3,Schmeichel,13.0,False,,a,9,13,10,109787,29972,187704,30590,0.6,1.8,Schmeichel,270,0,0,1,4,0,0,0,0,0,7,0,51,66.6,0.0,0.0,6.7,62,9,516,53,508,53,163,9,,,,,,
4112,4112.0,228.0,,,,,,,,100.0,100.0,37402,0,0,0,0,0,2,0.8,-0.2,1,Christian,0.3,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,1.0,Fuchs,0.1,False,,a,9,13,1,3254,938,2070,676,0.1,0.2,Fuchs,10,0,0,0,1,0,0,0,0,0,0,0,3,6.0,0.0,0.0,0.6,274,103,375,152,332,133,309,108,,,2.0,,,
4113,4113.0,229.0,,,,,,,,75.0,100.0,37642,0,0,0,0,0,2,0.9,0.2,2,Jonny,0.7,219,False,Calf injury - 75% chance of playing,2020-09-27T17:30:12.628351Z,55,37642.jpg,2.0,Evans,0.1,False,,d,9,13,2,2561,691,3408,1062,0.1,0.4,Evans,79,0,0,0,1,0,0,0,0,0,0,0,6,12.4,0.2,0.0,1.3,242,95,302,108,509,193,294,106,,,,,,
4114,4114.0,230.0,,,,,,,,,,46483,0,0,0,0,0,3,0.5,-0.5,0,Adrien,0.0,220,False,,,45,46483.jpg,0.0,Silva,0.6,False,,a,9,13,0,6907,1145,16789,3460,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,394,157,379,158,336,137,400,158,,,,,,
4115,4115.0,231.0,,,,,,,,,,51938,-1,1,-1,1,0,3,1.2,0.2,0,Marc,0.7,221,False,,,54,51938.jpg,1.0,Albrighton,0.2,False,,a,9,13,2,2099,472,6327,1329,0.1,0.4,Albrighton,30,0,0,0,0,0,0,0,0,0,0,0,6,0.6,0.9,2.0,0.3,322,150,269,137,243,119,322,148,4.0,,,,,
4116,4116.0,232.0,,,,,,,,,,61604,0,0,0,0,0,3,0.5,-0.5,0,Matty,0.0,222,False,,,45,61604.jpg,0.0,James,0.5,False,,a,9,13,0,9296,1623,16598,3539,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,401,158,387,159,345,138,407,159,,,,,,
4117,4117.0,233.0,,,,,,,,,,95463,0,0,0,0,0,1,0.5,-0.5,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,967,171,3493,698,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,408,49,395,31,356,29,414,49,,,,,,
4118,4118.0,234.0,,,,,,,,75.0,,101668,0,0,0,0,2,4,8.4,10.2,17,Jamie,10.7,224,True,Hip injury - 75% chance of playing,2020-09-27T17:30:12.651201Z,100,101668.jpg,10.7,Vardy,22.8,False,,d,9,13,32,633673,258881,484818,88715,1.1,3.2,Vardy,264,5,0,1,4,0,0,0,0,0,0,6,140,179.0,22.0,129.0,33.1,1,1,126,16,13,9,6,3,,,,,1.0,
4119,4119.0,235.0,,,,,,,,75.0,,106837,0,0,0,0,0,3,4.3,4.8,2,Dennis,5.3,225,False,Knee injury - 75% chance of playing,2020-09-27T17:30:12.668875Z,55,106837.jpg,5.3,Praet,0.8,False,,d,9,13,16,62139,11347,26805,10001,1.0,2.9,Praet,224,1,1,1,3,0,0,0,0,0,0,1,59,79.8,57.7,68.0,20.6,37,17,35,25,33,16,30,15,,,,,,
4120,4120.0,236.0,,,,,,,,0.0,0.0,111931,-1,1,-1,1,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 31 Oct,2020-08-15T10:00:11.805174Z,59,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,976,233,5013,922,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,534,200,537,200,535,200,538,200,,,,,,
4121,4121.0,237.0,,,,,,,,100.0,100.0,155569,0,0,0,0,0,2,0.5,-0.5,0,Daniel,0.0,227,False,,2020-08-15T10:00:11.830679Z,40,155569.jpg,0.0,Amartey,1.6,False,,a,9,13,0,29145,9930,33117,6610,0.0,0.0,Amartey,90,0,0,0,2,0,0,0,1,0,0,0,5,12.6,0.8,0.0,1.3,240,94,270,93,272,88,292,104,,,,,,
4122,4122.0,238.0,,,,,,,,,,166989,0,0,-1,1,0,3,4.2,3.2,6,Youri,3.7,228,False,,,64,166989.jpg,3.7,Tielemans,1.9,False,,a,9,13,11,34725,20069,56275,7657,0.6,1.7,Tielemans,270,1,0,1,4,0,0,0,1,0,0,0,61,80.8,42.9,35.0,15.9,36,16,59,43,93,46,51,29,2.0,,4.0,,3.0,
4123,4123.0,239.0,,,,,,,,,,168580,0,0,-1,1,0,3,2.2,1.2,0,Ayoze,1.7,229,False,,,64,168580.jpg,2.5,Pérez,1.9,False,,a,9,13,5,19512,2207,121189,22091,0.3,0.8,Pérez,127,0,0,1,1,0,0,0,0,0,0,0,9,6.8,5.8,52.0,6.5,269,118,210,120,48,22,167,80,,,,,2.0,
4124,4124.0,240.0,,,,,,,,75.0,50.0,172632,0,0,-1,1,0,3,0.4,-0.2,0,Demarai,0.0,230,False,Illness - 75% chance of playing,2020-09-25T21:00:14.856498Z,54,172632.jpg,0.0,Gray,0.1,False,,d,9,13,0,1231,42,8023,1638,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,514,209,512,210,503,205,519,210,5.0,,3.0,,,
4125,4125.0,241.0,,,,,,,,100.0,100.0,172780,0,0,0,0,0,3,4.5,3.5,10,James,4.0,231,False,,2020-08-27T16:30:08.660331Z,70,172780.jpg,4.0,Maddison,2.9,False,,a,9,13,12,126071,96694,51804,12488,0.6,1.7,Maddison,64,1,1,0,2,0,0,0,0,0,0,1,35,36.2,23.8,9.0,6.9,152,57,116,74,180,97,156,76,1.0,,1.0,,4.0,
4126,4126.0,242.0,,,,,,,,,,173515,0,0,-2,2,0,4,0.8,-0.2,1,Kelechi,0.3,233,False,,,58,173515.jpg,1.0,Iheanacho,0.4,False,,a,9,13,1,4931,1120,26782,3685,0.1,0.2,Iheanacho,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,526,56,298,41,527,59,530,59,,,,,5.0,
4127,4127.0,243.0,,,,,,,,,,197469,0,0,-1,1,0,3,0.5,-0.5,0,Hamza,0.0,234,False,,,49,197469.jpg,0.0,Choudhury,0.1,False,,a,9,13,0,897,275,2615,507,0.0,0.0,Choudhury,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,189,468,190,447,180,481,190,,,,,,
4128,4128.0,244.0,,,,,,,,,,201666,0,0,0,0,0,3,6.5,5.5,2,Harvey,6.0,235,False,,,70,201666.jpg,6.0,Barnes,5.6,False,,a,9,13,18,224155,142854,126204,23100,0.9,2.6,Barnes,270,1,1,1,4,0,0,0,0,0,0,3,48,83.6,47.3,183.0,31.3,34,15,48,34,5,3,8,4,,,,,,
4129,4129.0,245.0,,,,,,,,0.0,0.0,203341,-1,1,-1,1,0,3,0.0,0.0,0,Wilfred,1.7,236,False,Groin Injury - Expected back 19 Dec,2020-09-23T14:00:18.236626Z,49,203341.jpg,2.5,Ndidi,1.1,False,,i,9,13,5,17284,264,92088,26801,0.3,1.0,Ndidi,180,0,0,1,2,0,0,0,0,0,0,0,29,47.8,1.5,0.0,4.9,104,38,258,135,450,182,209,96,,,,,,
4130,4130.0,246.0,,,,,,,,0.0,0.0,213405,0,0,-1,1,0,2,0.0,0.0,0,Filip,0.0,237,False,Hip injury - Unknown return date,2020-09-11T16:00:17.923567Z,44,213405.jpg,0.0,Benkovic,0.0,False,,i,9,13,0,98,20,3435,327,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,147,360,146,316,126,382,148,,,,,,
4131,4131.0,247.0,,,,,,,,,,218031,0,0,0,0,0,2,2.8,1.8,0,Çaglar,2.3,238,False,,,55,218031.jpg,2.3,Söyüncü,11.0,False,,a,9,13,7,86558,13782,242779,58031,0.4,1.3,Söyüncü,270,0,0,1,4,0,0,0,1,0,0,0,50,63.0,22.8,44.0,13.0,69,21,120,29,63,6,70,14,,,,,,
4132,4132.0,248.0,,,,,,,,,,220627,0,0,2,-2,0,2,6.2,5.2,1,James,5.7,239,False,,,47,220627.jpg,5.7,Justin,22.5,False,,a,9,13,17,894054,154941,213765,45727,1.2,3.6,Justin,270,1,1,1,4,0,0,0,1,0,0,1,70,86.6,33.5,35.0,15.5,28,7,82,17,89,16,54,8,,,,,,
4133,4133.0,249.0,,,,,,,,,,244619,-1,1,-2,2,0,2,0.5,-0.5,0,Luke,0.0,240,False,,,43,244619.jpg,0.0,Thomas,0.3,False,,a,9,13,0,1882,342,15046,1875,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,357,131,341,129,293,106,363,131,,,,,,
4134,4134.0,250.0,,,,,,,,,,166477,1,-1,2,-2,2,2,9.5,8.5,4,Timothy,9.0,498,True,,,57,166477.jpg,9.0,Castagne,14.9,False,,a,9,13,27,865624,300377,143245,20875,1.6,4.7,Castagne,270,1,3,1,4,0,0,0,0,0,0,4,92,99.0,43.1,47.0,19.0,17,2,58,12,57,5,38,4,,,,,,
4135,4135.0,251.0,,,,,,,,,,86881,0,0,0,0,0,3,3.5,2.5,5,Nampalys,3.0,518,False,,,45,86881.jpg,3.0,Mendy,2.7,False,,a,9,13,9,168659,66503,53310,13494,0.7,2.0,Mendy,270,0,1,1,4,0,0,0,1,0,0,0,40,50.6,31.8,0.0,8.2,94,35,86,61,354,140,129,65,,,,,,
4136,4136.0,252.0,,,,,,,,,,228798,0,0,0,0,0,3,2.6,1.6,0,Cengiz,0.0,541,False,,,60,228798.jpg,0.0,Ünder,0.0,False,,a,9,13,0,3271,1097,1315,595,0.0,0.0,Ünder,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,544,221,547,222,546,221,547,222,,,,,,
4137,4137.0,253.0,,,,,,,,0.0,0.0,28690,0,0,-1,1,0,3,0.0,0.0,0,Pablo,0.7,193,False,Groin Injury - Expected back 17 Oct,2020-09-19T16:30:18.234418Z,59,28690.jpg,2.0,Hernández Domínguez,0.6,False,,i,10,2,2,12191,97,93754,13695,0.1,0.3,Hernández,61,0,0,0,3,0,0,0,0,0,0,0,8,7.6,2.9,2.0,1.3,260,110,238,130,247,121,295,131,3.0,,3.0,,,
4138,4138.0,254.0,,,,,,,,75.0,,39790,0,0,-1,1,0,1,-1.1,-0.5,0,Francisco,0.0,194,False,Ankle injury - 75% chance of playing,2020-09-30T13:30:16.774093Z,44,39790.jpg,0.0,Casilla Cortés,1.7,False,,d,10,2,0,9977,1584,61341,10508,0.0,0.0,Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,359,35,344,15,296,13,366,35,,,,,,
4139,4139.0,255.0,,,,,,,,100.0,100.0,55914,0,0,-1,1,0,2,0.8,1.8,6,Liam,2.3,195,False,,2020-09-12T18:30:10.224197Z,44,55914.jpg,3.5,Cooper,0.7,False,,a,10,2,7,18037,7716,24506,3121,0.5,1.6,Cooper,180,0,0,1,3,0,0,0,0,0,0,0,39,42.4,0.8,4.0,4.7,125,51,271,94,207,59,216,73,,,,,,
4140,4140.0,256.0,,,,,,,,,,57913,0,0,0,0,0,2,-1.5,-0.5,0,Barry,0.0,196,False,,,40,57913.jpg,0.0,Douglas,10.3,False,,a,10,2,0,79767,10830,347876,58943,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,333,114,317,112,265,85,339,114,2.0,,2.0,,,
4141,4141.0,257.0,,,,,,,,,,66588,0,0,0,0,0,2,1.2,2.2,7,Luke,2.7,197,False,,,45,66588.jpg,2.7,Ayling,3.8,False,,a,10,2,8,85740,12739,90579,13405,0.6,1.8,Ayling,270,0,0,1,7,0,0,0,0,0,0,1,55,77.6,17.9,10.0,10.6,39,10,145,34,170,45,96,27,,,,,,
4142,4142.0,258.0,,,,,,,,,,72222,0,0,1,-1,0,3,5.5,6.5,3,Mateusz,7.0,198,False,,,56,72222.jpg,7.0,Klich,7.9,False,,a,10,2,21,536456,79746,149648,34396,1.3,3.8,Klich,260,2,1,1,6,0,0,0,1,0,0,2,83,126.4,62.0,52.0,24.1,9,4,33,23,47,21,20,10,,,,,1.0,
4143,4143.0,259.0,,,,,,,,0.0,0.0,80179,0,0,-1,1,0,3,0.0,0.0,0,Adam,0.0,199,False,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,49,80179.jpg,0.0,Forshaw,0.0,False,,i,10,2,0,76,6,1262,111,0.0,0.0,Forshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,464,184,455,185,429,173,469,185,,,,,,
4144,4144.0,260.0,,,,,,,,,,87873,0,0,0,0,0,2,1.8,2.8,6,Stuart,3.3,200,False,,,45,87873.jpg,3.3,Dallas,5.0,False,,a,10,2,10,150818,26119,110077,19475,0.7,2.2,Dallas,270,0,1,1,7,0,0,0,0,0,0,0,61,60.6,24.3,38.0,12.4,74,24,111,28,82,14,76,16,,,,,,
4145,4145.0,261.0,,,,,,,,,,105377,0,0,-1,1,0,2,-0.8,0.2,1,Ezgjan,0.7,201,False,,,44,105377.jpg,1.0,Alioski,0.5,False,,a,10,2,2,5369,660,20909,3484,0.2,0.5,Alioski,21,0,0,0,0,0,0,0,0,0,0,0,6,5.6,1.5,19.0,2.7,276,104,256,83,141,29,257,87,,,,,,
4146,4146.0,262.0,,,,,,,,,,106617,1,-1,3,-3,0,4,8.2,9.2,8,Patrick,9.7,202,True,,,58,106617.jpg,9.7,Bamford,23.8,False,,a,10,2,29,1388521,289830,248855,57948,1.7,5.0,Bamford,220,3,2,1,6,0,0,0,0,0,0,5,102,125.0,24.8,92.0,24.2,10,5,110,14,22,14,19,9,,,,,2.0,
4147,4147.0,263.0,,,,,,,,0.0,,221399,0,0,0,0,0,3,0.0,4.8,7,Jack,5.3,203,False,Ineligible to face his parent club on 3/10. - Expected back 17 Oct,2020-09-27T12:30:11.084077Z,55,221399.jpg,5.3,Harrison,2.5,False,,n,10,2,16,223667,5266,136448,35188,1.0,2.9,Harrison,270,1,1,1,7,0,0,0,0,0,0,1,52,84.2,74.8,41.0,20.0,32,13,23,17,76,38,32,17,4.0,,4.0,,,
4148,4148.0,264.0,,,,,,,,,,155405,0,0,0,0,0,3,1.5,2.5,2,Kalvin,3.0,204,False,,,50,155405.jpg,3.0,Phillips,3.4,False,,a,10,2,9,132849,12616,96321,21533,0.6,1.8,Phillips,270,0,1,1,7,0,0,0,1,0,0,0,66,87.0,124.0,1.0,21.2,27,11,4,3,255,128,27,13,1.0,,1.0,,,
4149,4149.0,265.0,,,,,,,,,,165808,0,0,1,-1,1,3,5.8,6.8,3,Hélder Wander,7.3,205,False,,,56,165808.jpg,7.3,Sousa de Azevedo e Costa,10.0,False,,a,10,2,22,711693,153845,141939,47842,1.3,3.9,Costa,245,2,1,1,7,0,0,0,0,0,0,2,62,98.4,34.4,63.0,19.7,18,7,80,57,37,17,33,18,,,,,,
4150,4150.0,266.0,,,,,,,,,,173821,0,0,0,0,0,3,-0.5,0.5,1,Tyler,1.0,206,False,,,50,173821.jpg,1.0,Roberts,0.1,False,,a,10,2,3,1510,320,2850,544,0.2,0.6,Roberts,118,0,0,0,3,0,0,0,0,0,0,0,12,12.6,20.4,11.0,4.4,241,100,133,84,167,90,220,101,,,,,,
4151,4151.0,267.0,,,,,,,,,,204642,0,0,-1,1,0,3,-1.5,-0.5,0,Jay-Roy,0.0,207,False,,,49,204642.jpg,0.0,Grot,0.0,False,,a,10,2,0,538,99,1447,236,0.0,0.0,Grot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,479,191,471,192,451,183,484,192,,,,,,
4152,4152.0,268.0,,,,,,,,,,214987,0,0,0,0,0,1,-1.5,-0.5,0,Kamil,0.0,208,False,,,40,214987.jpg,0.0,Miazek,2.2,False,,a,10,2,0,17659,2753,24165,4940,0.0,0.0,Miazek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,345,32,329,12,279,10,351,32,,,,,,
4153,4153.0,269.0,,,,,,,,,,215460,-1,1,-1,1,0,3,-1.2,-0.2,1,Ian Carlo,0.3,209,False,,,44,215460.jpg,1.0,Poveda-Ocampo,0.2,False,,a,10,2,1,3383,1016,9477,1509,0.1,0.2,Poveda-Ocampo,24,0,0,0,0,0,0,0,0,0,0,0,2,3.2,0.8,25.0,2.9,294,133,272,138,115,61,251,117,,,,,,
4154,4154.0,270.0,,,,,,,,,,221610,0,0,-1,1,0,3,-1.2,-0.2,0,Jamie,0.3,210,False,,,49,221610.jpg,1.0,Shackleton,0.0,False,,a,10,2,1,531,133,1676,306,0.1,0.2,Shackleton,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,298,135,286,141,456,184,321,147,,,,,,
4155,4155.0,271.0,,,,,,,,,,222694,0,0,0,0,0,2,-1.5,-0.5,0,Pascal,0.0,211,False,,,40,222694.jpg,0.0,Struijk,2.1,False,,a,10,2,0,76881,4527,61579,12068,0.0,0.0,Struijk,90,0,0,0,4,0,0,0,0,0,0,0,19,41.0,0.1,0.0,4.1,134,54,304,109,284,98,229,79,,,,,,
4156,4156.0,272.0,,,,,,,,0.0,0.0,434138,0,0,0,0,0,3,0.0,0.0,0,Jordan,0.0,212,False,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,45,434138.jpg,0.0,Stevens,1.0,False,,n,10,2,0,13799,267,51290,12719,0.0,0.0,Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,442,173,432,174,401,159,448,174,,,,,,
4157,4157.0,273.0,,,,,,,,,,437495,0,0,0,0,1,1,2.8,3.8,10,Illan,4.3,213,False,,,45,437495.jpg,4.3,Meslier,2.2,False,,a,10,2,13,94018,34941,39131,9081,1.0,2.9,Meslier,270,0,0,1,7,0,0,0,0,0,10,3,75,71.6,10.0,0.0,8.2,52,6,195,1,402,39,130,3,,,,,,
4158,4158.0,274.0,,,,,,,,,,455084,0,0,0,0,0,2,-1.5,-0.5,0,Leif,0.0,214,False,,,40,455084.jpg,0.0,Davis,1.2,False,,a,10,2,0,12397,2152,30782,5495,0.0,0.0,Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,352,127,336,125,288,102,358,127,,,,,,
4159,4159.0,275.0,,,,,,,,,,467114,0,0,0,0,0,2,-1.5,-0.5,0,Oliver,0.0,215,False,,,40,467114.jpg,0.0,Casey,0.7,False,,a,10,2,0,5701,1028,16993,2975,0.0,0.0,Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,355,129,339,127,291,104,361,129,,,,,,
4160,4160.0,276.0,,,,,,,,,,193645,0,0,0,0,0,2,0.8,1.8,6,Robin,2.3,491,False,,,45,193645.jpg,2.3,Koch,0.6,False,,a,10,2,7,11589,2161,14200,2157,0.5,1.6,Koch,270,0,0,1,7,0,0,0,0,0,0,0,48,53.8,0.8,39.0,9.4,85,31,273,95,80,12,115,34,,,,,,
